RestaurantID,RestaurantName,CuisineType,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreShare,UE_share,DD_share,SD_share,InStoreOrdersCount,UberEatsOrdersCount,DoorDashOrdersCount,SelfDeliveryOrdersCount,InStoreRevenue,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStore_NetProfitPerOrder,InStore_MarginPct,UberEats_NetProfitPerOrder,UberEats_MarginPct,DoorDash_NetProfitPerOrder,DoorDash_MarginPct,SelfDelivery_NetProfitPerOrder,SelfDelivery_MarginPct,TotalRevenue,TotalNetProfit,BlendedMarginPct
SKY-1043,Restaurant 44,Cafe Fare,QSR,Manukau,1.0237149885166341,35.4473405999515,3003,0.33799769846357103,0.3343245675594522,0.2898877644660206,0.037789969510956076,1015,1004,871,113,35208.57427232668,37934.78811493864,34625.72573123967,4286.319878313989,0.28976117630865506,0.320086704281608,0.25282109416422,5.144323596490083,1.482991086897014,167.57799281936258,13736.699873743391,5209.623344295974,4492.562998573154,1504.7387921729257,13.533694456890041,39.01521194097369,5.188867872804755,13.733102524551693,5.157936852552416,12.974639242059032,13.316272497105537,35.10561122108344,112055.40799681898,24943.625008785442,22.260081378217407
SKY-1044,Restaurant 45,Burgers,Cafe,East Auckland,1.0173116006182537,39.59297614433368,3136,0.27934040891941353,0.27362946835214247,0.14432122323266822,0.3027088994957758,876,858,453,949,35486.58493811049,37341.12851778382,19163.462027222704,40791.267603534165,0.3114837008290207,0.44362984023692636,0.2825898522235835,11.330415842323506,5.255821181598151,4987.774301336645,8690.184125156375,-1407.8872543809123,-884.9895426723178,5001.4547775241845,9.920301512735588,24.488645893405288,-1.6408942358751892,-3.770339328953065,-1.9536192994973904,-4.618108885623817,5.270236857243608,12.2610918251799,132782.44308665118,11398.76210562733,8.584540124923537
SKY-1045,Restaurant 46,Kebab & Grill,Cafe,CBD,1.0161993364657798,43.40679066874127,1981,0.4405893026036044,0.24505734095007453,0.12249434223048697,0.19185901421583407,873,485,243,380,37576.184962554056,24868.572965281932,10947.814176012365,17153.097944154848,0.28209999387269064,0.26390156549405697,0.26324629659188137,9.043798157975356,2.8710582676852354,1091.0021417203895,17059.529377946208,4743.733612376803,2001.8598805125332,6696.477576955358,19.541270765115932,45.39984406332523,9.780894046137737,19.075214404137096,8.238106504166803,18.285475514361455,17.622309413040416,39.03946446733416,90545.6700480032,30501.6004477909,33.68642634332524
SKY-1046,Restaurant 47,Seafood,Cafe,Manukau,1.017612226929299,42.61991453143675,2361,0.507071964563251,0.14191824432728645,0.07207946139574888,0.27893032971371373,1197,335,170,659,50232.33735403896,16265.179878382301,7635.148625179907,29550.91783505491,0.3167546502027137,0.2826660540599345,0.20672189930248405,12.109251336921275,3.284333959313408,2164.3760791875357,20122.034320521998,3153.1254237679927,1432.779461113019,9673.109775571109,16.81038790352715,40.05792957373519,9.412314697814903,19.38573964348678,8.428114477135406,18.765573945579327,14.678467034250545,32.73370333051496,103683.58369265607,34381.04898097412,33.159587811787155
SKY-1047,Restaurant 48,Sushi,QSR,Albany,1.0230508236092992,33.44463964256908,2603,0.3663640441147562,0.1365901588330429,0.22384427159045928,0.27320152546174165,954,356,583,710,33247.090144190304,13391.909815902252,21723.419723790135,25181.371828768046,0.337602671754881,0.4196763305946513,0.27038209145027386,11.76526442315281,3.2995247560451344,2342.6625767920455,8069.766888772901,-370.43487357621746,-777.102260383434,3769.385115693916,8.458875145464257,24.272099765046768,-1.040547397686004,-2.766109379980619,-1.3329369817897667,-3.5772556543314407,5.308993120695656,14.96894268241432,93543.79151265073,10691.614870507166,11.429529098209844
SKY-1048,Restaurant 49,Indian,QSR,Waitakere,1.0048719593708535,29.79,3596,0.19699921922391472,0.4370545187965272,0.19125022883530052,0.17469603314425758,708,1572,688,628,20428.659949911966,49849.86786304726,22927.274768547784,19562.4500197438,0.2948737623126112,0.48697848599942734,0.22597738667879394,4.023832758335096,2.532404533839814,1590.350047251403,4456.466238071199,-390.30626970889006,-334.9435618481446,2677.154442063824,6.294443839083614,21.814775168796146,-0.2482864311125255,-0.7829634990832474,-0.48683657245369855,-1.4608956591196294,4.262984780356407,13.685169492378774,112768.2526012508,6408.370848577988,5.68277924039315
SKY-1049,Restaurant 50,Mexican,QSR,CBD,1.0306027446134858,32.65975229255423,4239,0.3288571635103306,0.23590704744825938,0.20909118761040038,0.22614460143100965,1394,1000,886,959,44437.55222405141,34118.72922882251,29727.32620557267,32075.91435469494,0.37995239312029294,0.4045402391728587,0.200624569502044,3.980222273898389,2.172426318178606,2083.356839133283,9576.619907140925,507.78216211692603,263.50483641273553,4829.239030237336,6.869885155768238,21.550736770684836,0.5077821621169261,1.488279820480437,0.2974095219105367,0.8864061119743055,5.035702846962812,15.055655083860398,140359.52201314154,15177.145935907924,10.813050456588847
SKY-1050,Restaurant 51,Mexican,QSR,North Shore,1.0299399895557824,34.912371018204205,3250,0.40678260126815413,0.2399251251030448,0.24686019449469968,0.10643207913410142,1322,780,802,346,46446.84540683524,30269.511861119714,29632.179455323734,12402.235604911348,0.3107617178085057,0.36717603294261913,0.2754749328275754,6.35560748440815,5.021674985065941,1737.4995448328154,14958.775502240143,1410.1753269922704,1135.5960411882054,2256.792349799417,11.315261348139291,32.206224924887515,1.8079170858875262,4.658731642129976,1.415955163576316,3.8323068436472485,6.522521242194847,18.1966576163552,118750.77232819004,19761.339220220034,16.641019534261105
SKY-1051,Restaurant 52,Pizza,QSR,North Shore,1.0257755690648416,33.151250369364504,3172,0.17098101106306826,0.2581198495190696,0.23697153635360169,0.33392760306426045,542,819,752,1059,18178.44826555783,28127.587362322174,26515.42814634862,35363.374504373875,0.31217184237495893,0.21633713774344537,0.2895153336807827,5.3030710709826625,3.9032058696177505,4133.495015925198,8570.975112592687,5118.537011431895,4594.864541015774,12540.018495596862,15.813607218805695,47.14910198815958,6.2497399406982845,18.197568620081306,6.110192208797572,17.32902261903896,11.841377238523949,35.46046911910475,108184.83827860249,30824.395160637217,28.492342967003232
SKY-1052,Restaurant 53,Cafe Fare,QSR,South Auckland,1.028348001641269,31.572844746073844,2575,0.2432710587564057,0.2338315354995968,0.28235690945518427,0.2405404962888132,626,602,727,620,20058.901469214805,20346.123757604353,23425.160774889046,20688.299031552673,0.2590951037468827,0.22842870607695642,0.29106792168418305,11.643381215916353,3.7219372011086764,2307.601064687379,10279.7094040622,4504.800031694673,4981.974900458436,8294.659604227894,16.421261028853355,51.24761901761609,7.483056531054274,22.14082684919778,6.852785282611329,21.26762308414523,13.378483232625635,40.09348275359578,84518.48503326088,28061.143940443202,33.20119134814141
SKY-1053,Restaurant 54,Seafood,Cafe,North Shore,1.02444627001213,39.06211622287358,2251,0.4988889243673368,0.21678878434670631,0.16038872237832247,0.12393356890763443,1123,488,361,279,45065.94824122621,20499.780407828763,14916.099852426594,11293.279305938797,0.3188324583547673,0.37905866758271084,0.2926868282807878,10.229583865957713,3.4762891917182106,969.8846844893808,13614.822881716738,193.14986951805858,9.567797010692791,2441.915211101368,12.123617882205465,30.21088740625219,0.39579891294684133,0.9422045781734112,0.026503592827403853,0.06414409333104776,8.752384269180531,21.62272927950377,91775.10780742035,16259.455759346858,17.716629430134237
SKY-1054,Restaurant 55,Seafood,QSR,Waitakere,1.05,31.883377486075435,2265,0.36430858907775576,0.23968253932333178,0.26521772354925466,0.13079114804965783,825,543,601,296,26460.487514827597,19800.79059972296,20315.70430816808,9564.631371993426,0.29396877506357855,0.34493561313001775,0.1926964391623756,12.847143978248587,1.8966826096383154,561.4180524529413,9554.765927862378,3334.4367546909953,3303.70488079843,2892.328364519747,11.581534458015003,36.10956118064037,6.140767504034982,16.83991726440281,5.497013112809368,16.261827946915684,9.77137960986401,30.23983101940434,76141.61379471206,19085.23592787155,25.0654471014075
SKY-1055,Restaurant 56,Burgers,QSR,Waitakere,1.0186935874342125,31.36212244835343,2707,0.37707744239140784,0.30385981700113945,0.24761969425341213,0.0714430463540406,1021,823,670,193,32490.839905267036,27509.704853646035,23231.730995931623,6134.665425789981,0.27262921217982206,0.2925915372493517,0.21555932288370122,10.387703860938213,4.177530191740273,806.2633270058727,14126.343024428696,6030.675508710436,4942.623902887891,1860.961909321854,13.835791404925265,43.47792505708262,7.327673765140262,21.9219927687125,7.377050601325211,21.27531480006139,9.64228968560546,30.33518179326319,89366.94118063468,26960.60434534888,30.168431401108638
SKY-1056,Restaurant 57,Italian,Cafe,Waitakere,1.0153937517249814,39.30810190407445,2547,0.587354532686098,0.20436425302898867,0.11587358321904492,0.09240763106586836,1496,521,295,235,58347.63705228927,20119.69620251034,12851.690180845842,9159.662425915065,0.2650586516333236,0.37458728065810354,0.3489408574725469,9.730273536556792,2.0568673419882506,483.3638253672389,21025.808352975884,229.63032264422523,12.14464817198891,2817.3577886486296,14.054684727925057,36.03540677085729,0.4407491797393958,1.141321023602604,0.041168298888098004,0.09449845118496003,11.988756547440977,30.75831463698479,100478.68586156052,24084.94111244073,23.970199158083087
SKY-1057,Restaurant 58,Pizza,Cafe,North Shore,1.0086970862946394,36.31163116345734,3257,0.4621697500655582,0.25927987701791294,0.17916998600872988,0.09938038690779902,1505,844,584,324,54751.79689742933,33717.16697979964,22199.103672815694,12696.208738565703,0.4,0.3780591957255467,0.22811164959691857,13.199054231204595,3.183286798150646,1031.3849226008092,12151.657838886982,-208.06342214407755,-288.90345981368705,1786.421856072805,8.074191255074407,22.19408042744533,-0.2465206423508028,-0.6170845322465285,-0.49469770516042305,-1.3014194810372857,5.51364770392841,14.07051422088243,123364.27628861036,13441.112813002022,10.89546602742319
SKY-1058,Restaurant 59,Mexican,QSR,CBD,1.0045160599413325,35.02523843370908,5126,0.3992099209389861,0.2846904343820483,0.27298359551494555,0.04311604916402001,2046,1459,1399,222,71892.82009934657,53761.117067847335,51520.97628014711,8111.079040844379,0.2881435237419434,0.4361091107978191,0.29443364124546756,10.64404568907267,1.260610094535431,279.8554409868657,19824.255737901625,-1004.595060051835,-1417.820430895678,1956.7532355657218,9.689274554204118,27.574736546023747,-0.6885504181301131,-1.8686275785230078,-1.0134527740498056,-2.7519285022594095,8.814203763809557,24.12445034393377,185285.99248818538,19358.593482519835,10.44795303873509
SKY-1059,Restaurant 60,Indian,Cafe,Albany,1.001332923185984,39.14745689597891,2019,0.6639670974496493,0.19884151922511084,0.12737652139629566,0.009814861928944159,1341,401,257,20,52835.49822287305,16980.74972742394,10931.885249406207,787.2459621754859,0.23443565606484296,0.37956215981088903,0.24252249513336618,9.238353372032016,0.89,17.8,20394.617713322878,2436.3926897231277,1488.9666530531008,286.07866084274843,15.208514327608409,38.6002184124268,6.075792243698572,14.347968899090183,5.793644564408953,13.620401413690084,14.303933042137421,36.33917156617671,81535.37916187868,24606.055716941853,30.178378968581836
SKY-1060,Restaurant 61,Kebab & Grill,QSR,West Auckland,1.0066680403015362,29.79,4233,0.3207575897718558,0.2331435881196052,0.1428472560694358,0.30325156603910325,1358,987,605,1283,41392.40876575786,31652.974203656333,18682.45411377644,40985.519034480254,0.26858003431203425,0.4559876057834069,0.2731869095707026,14.1815856187574,3.2182912026531145,4129.067613003946,11400.808828486834,71.07518149314365,-111.1635342491382,7159.670616576167,8.395293688134634,27.543235990455884,0.07201132876711616,0.22454503338562581,-0.18374137892419537,-0.595015695326484,5.5804135748839965,17.468781133533742,132713.3561176709,18520.391092307007,13.95518253331324
SKY-1061,Restaurant 62,Mexican,Cafe,Manukau,1.018939794275219,35.97878727976527,2558,0.3481905512743354,0.2897335454409949,0.2708671117566534,0.09120879152801632,891,741,693,233,32590.99027660214,28501.222862579605,27016.367210008226,8530.448751130805,0.29767944722357037,0.37055958206841694,0.24466983190905625,9.403133091034766,2.0909007328050917,487.1798707435864,10812.418570500928,2482.2039562649093,2154.5834858084186,2342.8900875065237,12.135149910775452,33.17609707080126,3.349802909939149,8.70911387989564,3.1090670790886272,7.975104384168469,10.055322263976496,27.46502740780135,96639.02910032078,17792.09610008078,18.41088043383677
SKY-1062,Restaurant 63,Cafe Fare,Cafe,Albany,1.0250144269274657,44.038663147649146,2302,0.45850167584224194,0.305009209831182,0.1307929300139227,0.10569618431265332,1055,702,301,244,46522.42032685204,34365.692489721674,14004.365602292557,10570.712784807145,0.32460001646774184,0.3619265503634865,0.2924616461847858,7.934807882787275,0.9108324287027267,222.24311260346533,14583.54281917896,722.0846101511949,171.38455234662774,3091.3945150910577,13.823263335714653,31.34734331687717,1.0286105557709329,2.101178698398587,0.5693838948392949,1.2237937598442272,12.66964965201253,29.24490124766414,105463.19120367341,18568.40649676784,17.606528197035136
SKY-1063,Restaurant 64,Kebab & Grill,QSR,CBD,1.0207671308782824,29.79,3581,0.3795091926450005,0.32584738359706233,0.2776855713859636,0.016957852371973503,1359,1167,994,61,39501.89550176389,35414.526792184384,30239.731066838056,1964.1077972698447,0.32496584347763907,0.4445018530373028,0.27547096469266796,6.067618594278226,3.4406095029470753,209.8771796797716,9106.462962047688,-1591.4814213417926,-1608.8380660927287,242.9131151178094,6.700855748379461,23.05323034850582,-1.3637372933520073,-4.493866120760975,-1.6185493622663267,-5.32027901483898,3.982182215046056,12.3676060680307,107120.26115805616,6149.056589730977,5.740330095590442
SKY-1064,Restaurant 65,Seafood,Cafe,CBD,1.0085169708385544,29.79,2440,0.37259561472484126,0.19312989853146162,0.2838439451534517,0.15043054159024538,909,471,693,367,27134.084323227555,14863.406275135407,21093.002727442305,11135.36544839452,0.33044765482994365,0.3015091383970996,0.25206840905423067,11.46058910665894,5.0200807710507895,1842.3696429756399,9986.515407168483,1723.780536170073,2286.750335405171,2255.9259652402625,10.986265574442776,36.80432067729568,3.659831286985293,11.59747977187261,3.2997840337736957,10.841274544709917,6.146937234987091,20.259110270741214,74225.85877419978,16252.97224398399,21.896644259013105
SKY-1065,Restaurant 66,Cafe Fare,Cafe,CBD,1.0335027684602995,30.18025035638145,2472,0.3270842682400637,0.2817931902328656,0.2550273558313985,0.13609518569567222,809,697,630,336,24395.30022039466,23294.052119205062,21254.920549901788,10380.327986823242,0.27098128620132017,0.55,0.2279931152127716,13.32967689644864,4.289560258580062,1441.2922468829008,4367.215268187703,-1140.8122590467235,-1186.3262775286805,416.98071812663557,5.398288341393947,17.901871379867988,-1.6367464261789433,-4.897440141409176,-1.8830575833788579,-5.5814194870474925,1.2410140420435583,4.017028350702884,79324.60087632475,2457.0574497389343,3.097472187184075
SKY-1066,Restaurant 67,Kebab & Grill,QSR,North Shore,1.0310911900845143,34.12226177562201,3035,0.547885997988107,0.26485385729228433,0.16534861771352724,0.021911527006081438,1663,804,502,66,57074.18585752208,28955.162944559837,18049.96184649814,2345.861658625194,0.3153198199575695,0.3962680234716715,0.28071096789970046,8.822944094982995,2.6426821147343276,174.41701957246562,16460.889027688256,222.98917283729745,-12.998506129204594,502.15800040828424,9.89830969794844,28.841215657075896,0.2773497174593252,0.7701188671058512,-0.025893438504391623,-0.07201403659324868,7.60845455164067,21.406121650949224,106425.17230720524,17173.03769480463,16.136255476508136
SKY-1067,Restaurant 68,Cafe Fare,QSR,CBD,1.0176052753886697,34.12985256773734,2391,0.36941591233492205,0.3158014993506493,0.2075231892368149,0.10725939907761374,883,755,496,257,32131.578894099475,26171.250042652428,19054.85454674488,9523.110003979366,0.260577324115024,0.3966580476986371,0.22149124803829642,13.577704683229435,2.9088453066969455,747.5732438211149,11013.56869267602,3173.8759553720606,2184.232113670645,2516.6120158704766,12.47289772669991,34.27646281863389,4.203809212413326,12.127338014804247,4.403693777561784,11.462864270689357,9.792264653192516,26.42636717226699,86880.79348747614,18888.288777589205,21.740465319658885
SKY-1068,Restaurant 69,Burgers,Cafe,Waitakere,1.0102062578300293,37.50603440721449,1397,0.35409431567381316,0.3032697081439389,0.26989323723023967,0.0727427389520082,495,424,377,101,18273.764129746254,17600.03289638771,14697.653424062186,3942.669992189273,0.2721160657643695,0.40675671817808184,0.2870992416848336,3.0,3.7877062567839133,382.55833193517526,5868.203001877708,598.8934683572227,373.5408194751932,883.5403064902031,11.854955559348905,32.112721605754864,1.412484595182129,3.402797437271504,0.9908244548413613,2.5414997122170044,8.747923826635674,22.409694654651876,54514.12044238542,7724.177596200327,14.169131838720231
SKY-1069,Restaurant 70,Seafood,Cafe,East Auckland,1.028226418812447,43.099597281499705,2825,0.5024337272051639,0.2130735666019994,0.15569952429689962,0.12879318189593714,1419,602,440,364,61933.12325959419,29187.224793387417,20322.546725444266,15563.301413132689,0.2587030961474883,0.501399553273215,0.35,8.805913188172298,4.0221280198349065,1464.0545992199059,14857.592183077664,-3213.5907789895923,-2450.9529780646158,2269.540176057651,10.47046665474113,23.98973505792967,-5.3381906627734095,-11.010264942070323,-5.570347677419582,-12.060264942070326,6.235000483674866,14.582639735696171,127006.19619155856,11462.588602081109,9.025219985954486
SKY-1070,Restaurant 71,Mexican,QSR,Albany,1.0228196038122916,29.79,3120,0.33017693635947987,0.27571250744967113,0.2502170855195235,0.14389347067132552,1030,860,781,449,31667.23108598112,27622.84199109243,26888.669108439004,14201.728043306934,0.24652250154307787,0.42547551881708245,0.3240068020504805,8.859667807634473,2.5564642811743012,1147.8524622472612,10386.914485914078,110.35815927722244,-153.93834244683575,3510.34245026404,10.084382996033085,32.80019796398397,0.1283234410200261,0.3995177589359189,-0.19710415166048112,-0.5725026472155226,7.8181346331047665,24.717713503311405,100380.4702288195,13853.676753008505,13.801167419746832
SKY-1071,Restaurant 72,Pizza,QSR,Waitakere,0.9982780911087743,35.66292227260946,2913,0.31724066983139515,0.3269201240216094,0.2984978979625924,0.05734130818440298,924,952,870,167,33049.42254025312,34004.275406734116,31576.05627501235,6078.398052699885,0.34788942699861036,0.25764608146972534,0.29873391547576655,6.455519696574285,2.9341777157245743,490.00767852600393,13036.823657756073,3255.2488730500536,2739.8088889908495,1907.7045186593145,14.109116512723023,39.44644915316643,3.419379068329888,9.573057605589774,3.1492056195297122,8.676855859162474,11.42338035125338,31.384988316320552,104708.15227469946,20939.58593845629,19.998047414227845
SKY-1072,Restaurant 73,Seafood,QSR,Albany,1.018980296160234,40.55804044757501,3306,0.39060455847230435,0.2588483845549545,0.17905216987020092,0.17149488710254016,1291,856,592,567,56032.747504493855,38475.48257727082,23628.29317160762,25652.88415853276,0.33098752654404995,0.4682429269337253,0.26657570809035414,17.343513632936556,3.2006148067645364,1814.748595435492,11249.66930687155,-2531.9238228916315,-1743.8491475255742,3335.5693240602927,8.713918905400117,20.076954652222472,-2.9578549332846165,-6.58061615681294,-2.9456911275769833,-7.380343281084007,5.882838314039317,13.0027068435921,143789.40741190506,10309.465660514637,7.169836670222667
SKY-1073,Restaurant 74,Pizza,Cafe,North Shore,1.0239305371811158,33.2633207874548,2917,0.3037305958591479,0.3103566127530081,0.20079067625837424,0.18512211512946986,886,905,586,540,29137.06291118162,30512.84527049277,21664.98868080594,18679.876447719234,0.3439499416490158,0.3461372394388488,0.192449894919859,8.768325785589337,3.4538763202788316,1865.093212950569,9029.949301624527,3584.1280247959826,2419.750174855205,3924.039953892505,10.191816367522039,30.991281891213546,3.9603624583381025,11.74629239922764,4.129266509991817,11.168942714468061,7.26674065535649,21.00677681073003,99994.77331019955,18957.86745516822,18.95885837588523
SKY-1074,Restaurant 75,Indian,Cafe,West Auckland,1.0065045782026838,36.40481265048244,2517,0.4517364483525455,0.251027878818307,0.12640953703389793,0.17082613579524955,1137,632,318,430,41794.715660715265,25132.661116569518,11888.464403252774,14880.736181923075,0.3017690879710933,0.37750085509875264,0.21710854416399264,7.572942299384484,2.766923557988733,1189.777129935155,13404.82153324081,2604.2843647382183,1154.4680499636436,3582.922232855637,11.789640750431671,32.07300569301541,4.120703108763004,10.362151276616146,3.6304026728416465,9.710825644124167,8.332377285710784,24.077587217816042,93696.57736246062,20746.496180798313,22.14221347759749
SKY-1075,Restaurant 76,Seafood,Cafe,Waitakere,1.0228476508925617,34.83785394763979,1974,0.5921659326958577,0.155871263348,0.09932909859774515,0.15263370535839713,1169,308,196,301,39749.4995317807,11207.56216858547,7232.25703229965,11055.537737388939,0.3349563464489316,0.28045222194773134,0.32131171424410854,9.090867397017268,2.7799147549312555,836.754341234308,15287.316930443716,709.2113663140711,387.94091372614866,3415.1107443328224,13.07725999182525,38.45914316033371,2.3026343062145167,6.327971735922855,1.9792903761538196,5.36403659319053,11.345882871537615,30.890498729728836,69244.85647005476,19799.57995481676,28.59357498037298
SKY-1076,Restaurant 77,Cafe Fare,Cafe,North Shore,0.9981776627211332,34.24374660647438,3197,0.46195598959775797,0.27075070691860925,0.08993968904392047,0.17735361443971231,1477,866,288,566,50044.63105126543,30651.686042230198,10222.793283925417,21664.84371251958,0.22074197679108548,0.4068341412686727,0.2384097567950088,3.0,4.279832329754388,2422.385098640984,18637.81576637944,4107.758889175832,1296.8822886682399,5646.120098404201,12.618697201340177,37.24238819402419,4.743370541773478,13.401412514523308,4.503063502320277,12.686183244138283,9.975477205661132,26.06120853362744,112583.95408994063,29688.577042627712,26.370167296584928
SKY-1077,Restaurant 78,Asian Fusion,QSR,CBD,1.0400427915001826,32.629699578903235,4326,0.3061409106594882,0.4307107677164286,0.24572062177841597,0.01742769984566724,1324,1863,1063,76,43524.35345207852,64577.727716097244,37138.54590962086,2735.3737436661368,0.338838938312041,0.32440379969527133,0.24202991607343816,6.340462261292798,4.109520702442886,312.3235733856593,14657.14209852395,6117.276752041855,3248.3767108307343,608.833399058037,11.070349017012047,33.67572619926877,3.2835624004518813,9.472734591924958,3.055857677169082,8.746644843704644,8.010965777079434,22.25777740492736,147976.00082146275,24631.62896045457,16.64569174982187
SKY-1078,Restaurant 79,Italian,Cafe,Manukau,1.0387192497758915,43.99543819147492,2721,0.3743605247614582,0.17036246500395724,0.33214665081949285,0.12313035941509172,1019,464,904,334,45969.58016434329,21897.321389315835,40646.00436121463,16358.451990389263,0.30797039235022633,0.37701187465954317,0.26337398097263914,12.441339893058915,3.377410573436088,1128.0551315276534,14481.232929884089,1130.859835679325,1777.9591703591714,4025.1473297142957,14.211219754547683,31.501773299023046,2.4371979217226833,5.164375201759131,1.9667689937601454,4.374253258841209,12.051339310521843,24.60591828663926,124871.35790526302,21415.19926563688,17.14980891125096
SKY-1079,Restaurant 80,Indian,QSR,Waitakere,1.0162122399854556,41.71702403704759,3933,0.30306940239894015,0.3345494769122887,0.3415758589755381,0.02080526171323307,1192,1316,1343,82,50202.7185743122,57876.900819248345,58984.26840839357,3418.0921485363074,0.32821993200671246,0.3501130696247452,0.2275181496461378,6.798691257735289,4.619109070022929,378.76694374188014,16148.55779373967,5449.04357975302,5150.701215188282,720.7204978248756,13.547447813539991,32.16669983685423,4.140610622912629,9.414884872240448,3.8352205623144315,8.732330423302034,8.789274363717995,21.08546131892617,170481.97995049044,27469.023086505847,16.112566908527874
SKY-1080,Restaurant 81,Kebab & Grill,QSR,Albany,1.0254518150675862,32.58905525483138,4107,0.3171433589756997,0.2553754034155081,0.1279615651659831,0.2995196724428092,1303,1049,526,1229,44067.53317223982,37725.80698178014,18478.78019730909,43115.36611092099,0.31710104845718756,0.5047508961215097,0.22092925061793456,6.0989369301990495,2.513554237773583,3089.1581582237336,7850.545341848277,-1613.9551124379914,-913.0193944564858,4591.760473214377,6.024977238563528,17.814805542130273,-1.5385654074718698,-4.278119519663182,-1.7357783164571974,-4.940907271516987,3.736176137684603,10.649939655855777,143387.48646225003,9915.331308168177,6.915060409248899
SKY-1081,Restaurant 82,Seafood,QSR,Albany,0.99,42.00125289907078,4035,0.3059974120517555,0.3523730528853447,0.2932060075765233,0.04842352748637654,1235,1422,1183,195,51723.76740225793,63438.17046082465,50664.71791764536,8281.32162094076,0.2555825180458401,0.5087582210101913,0.26798103708874316,13.5833397278004,4.52297344862938,881.9798224827291,12189.184799253839,-2050.4343446688235,-2044.889180513659,1069.5903103474786,9.869785262553716,23.56592609439686,-1.4419369512438984,-3.2321776144774548,-1.728562282767252,-4.036120725743686,5.4850785146024545,12.915695818923803,174107.9774016687,9163.451584418835,5.263085426165551
SKY-1082,Restaurant 83,Pizza,Cafe,CBD,1.0026547850960201,38.14942120333542,2799,0.502468029696711,0.2262057697801954,0.2448905270319797,0.026435673491113885,1406,633,685,75,53103.57968467817,27027.27916064043,26968.501001365366,3001.3243861695614,0.23258821010740288,0.3732559219150319,0.23433882181311858,13.690890403331402,3.4425154435355503,258.1886582651663,20931.087543330126,4319.419921315461,4120.43316699936,924.8009602477306,14.886975493122423,39.41558679775653,6.823728153736905,15.981704616444672,6.015230900728993,15.278688151005316,12.330679469969741,30.81309586225724,110100.68423285353,30295.741591892678,27.516397198603944
SKY-1083,Restaurant 84,Sushi,QSR,Waitakere,1.015593316197718,41.36550231214454,3689,0.1840111807111915,0.429361466434009,0.2483209030688544,0.13830644978594508,679,1584,916,510,30365.59524390619,71501.7239900689,39637.743584508666,20866.073567022086,0.26795756252176667,0.37447843979581985,0.24035925680884423,10.809466652563996,5.31,2708.1,10857.643627417177,8380.34103226949,4359.912507948756,4752.856680559753,15.99063862653487,35.756399768241344,5.290619338553971,11.720474087356918,4.7597298121711304,10.999396316930383,9.319326824626966,22.777915860851916,162371.13638550584,28350.753848195178,17.460464020455007
SKY-1084,Restaurant 85,Indian,QSR,Waitakere,1.0039180046785972,33.60814567145533,3638,0.41758000453709204,0.33055285145399477,0.2097554996219103,0.04211164438700285,1519,1203,763,153,51654.55738068396,42536.94094742983,25716.03062325606,5215.175284305049,0.325421277657281,0.34385899235553397,0.23875235895411978,7.407089330864665,1.7075180732175221,261.2502652022809,17083.181269547353,3912.010630723865,2180.842840599495,1463.511096658926,11.246333949669093,33.07197299871849,3.251879161033969,9.196737103306523,2.8582474975091676,8.480480026444164,9.565432004306706,28.06254856022441,125122.70423567489,24639.54583752964,19.69230603513797
SKY-1085,Restaurant 86,Mexican,QSR,Manukau,1.0307159472394598,34.550442869393805,2587,0.3058282127371695,0.32573463539109876,0.10357785477102112,0.26485929710071066,791,843,268,685,26739.51033412602,30447.249795347594,9658.581357638745,23973.5448331653,0.3310541136828928,0.447420440405195,0.2908944085533788,8.161851272092868,2.2106547477826584,1514.298502231121,5923.481950233449,-2112.09413358887,-754.2945887124586,3796.451707025039,7.488599178550505,22.152544591191216,-2.5054497432845433,-6.936896264146664,-2.8145320474345468,-7.809579489806801,5.542265265729984,15.836004785462436,90818.88632027766,6853.544934957159,7.546387334885132
SKY-1086,Restaurant 87,Burgers,Cafe,Waitakere,1.04995944796122,39.5349927850999,2855,0.45392530071258347,0.30755212597667786,0.20569193202228803,0.032830641288450695,1296,878,587,94,50170.18357460333,35201.1641076564,24709.739856514872,3998.5125503769855,0.23844259751781616,0.3469756090766636,0.2607149723801857,6.1854751344876435,3.3187978282005477,311.9669958508515,20799.644681843223,5416.291217636198,3608.743145758564,1345.7435082389197,16.049108550804956,41.45817934055203,6.168896603230293,15.386682102533456,6.147773672501812,14.604537185392896,14.31642030041404,33.65610314545695,114079.60008915159,31170.422553476903,27.3233974602976
SKY-1087,Restaurant 88,Cafe Fare,Cafe,Waitakere,1.0023507792085604,47.23,1519,0.31857108808192225,0.14689577406550902,0.1660260842524687,0.36850705360010005,484,223,252,560,22212.849345284663,11497.356645676597,12425.860979166888,28353.87439620866,0.2558505284639303,0.34050639077480105,0.2628571212842459,5.518294083399743,3.297234052978992,1846.4510696682355,8966.062942216631,1618.6663868111038,1651.3999788862468,9598.394143135483,18.524923434331882,40.36430807612687,7.258593662830062,14.078595947702278,6.553174519389868,13.290024583849542,17.139989541313362,33.852143128696845,74489.9413663368,21834.523451049467,29.312042741004007
